,Symbol,Description,OrderID,Quantity,Action,Exchange,Side,Price,News
3053,GOOGL,Alphabet Class A,2245,174000,M,2,S,815.12,0
3054,HSIC,Henry Schein Inc,1246,669000,M,1,S,159.8,0
3055,ILMN,Illumina Inc,3247,345000,M,3,S,162.03,100
3056,INCY,Incyte Corp,3148,342000,M,3,B,124.52,50
3057,INTC,Intel Corp,1249,498000,M,1,S,36.23,0
3058,INTU,Intuit Inc,1250,247000,M,1,S,124.7,0
3059,ISRG,Intuitive Surgical Inc,3151,541000,M,3,B,697.2,0
3060,AAL,American Airlines Group Inc,1201,507000,M,1,S,37.45,0
3061,AAPL,Apple Inc,1202,886000,M,1,S,129.08,0
3062,ADBE,Adobe Systems Inc,3203,193000,M,3,S,106.52,0
3063,ADI,Analog Devices Inc,3204,223000,M,3,S,76.43,0
3064,ADP,Automatic Data Processing Inc,2205,595000,M,2,S,95.34,0
3065,ADSK,Autodesk Inc,3206,989000,M,3,S,81.54,0
3066,AKAM,Akamai Technologies Inc,3207,658000,M,3,S,68.92,0
3067,ALXN,Alexion Pharmaceuticals Inc,1208,707000,M,1,S,132.42,100
3068,AMAT,Applied Materials Inc,2209,566000,M,2,S,35.23,0
3069,AMGN,Amgen Inc,3210,907000,M,3,S,159.66,0
3070,AMZN,Amazon.com Inc,2211,540000,M,2,S,832.56,0
3071,ATVI,Activision Blizzard Inc,3112,653000,M,3,B,40.37,0
3072,AVGO,Broadcom Ltd,2213,264000,M,2,S,203.86,0
3073,BBBY,Bed Bath & Beyond Inc,3214,578000,M,3,S,39.93,100
3074,BIDU,Baidu Inc,1215,364000,M,1,S,173.88,0
3075,BIIB,Biogen Inc,1116,592000,M,1,B,282.04,0
3076,BMRN,Biomarin Pharmaceutical Inc,1117,672000,M,1,B,88.93,50
3077,CA,CA Inc,1218,648000,M,1,S,31.3,0
3078,CELG,Celgene Corp,3219,434000,M,3,S,117.55,0
3079,CERN,Cerner Corp,3120,700000,M,3,B,53.93,0
3080,CHKP,Check Point Software Technologies Ltd,1121,555000,M,1,B,101.23,0
3081,CHTR,Charter Communications Inc,3122,925000,M,3,B,317.05,100
3082,CMCSA,Comcast Corp,3123,136000,M,3,B,75.96,50
3083,COST,Costco Wholesale Corp,3224,167000,M,3,S,168.97,0
3084,CSCO,Cisco Systems Inc,1225,585000,M,1,S,30.83,50
3085,CSX,CSX Corp,2226,122000,M,2,S,42.96,0
3086,CTRP,Ctrip.Com International Ltd,2227,616000,M,2,S,43.26,0
3087,CTSH,Cognizant Technology Solutions Corp,3128,316000,M,3,B,52.73,0
3088,CTXS,Citrix Systems Inc,3229,170000,M,3,S,71.54,0
3089,DISCA,Discovery Communications Inc,1130,888000,M,1,B,28.0,0
3090,DISCK,Discovery Communications Inc,3131,874000,M,3,B,27.51,50
3091,DISH,DISH Network Corp,1232,826000,M,1,S,61.44,0
3092,DLTR,Dollar Tree Inc,3133,742000,M,3,B,71.94,50
3093,EA,Electronic Arts,1134,280000,M,1,B,84.71,0
3094,EBAY,eBay Inc,2235,317000,M,2,S,32.35,50
3095,ESRX,Express Scripts Holding Co,2136,443000,M,2,B,69.05,0
3096,EXPE,Expedia Inc,3237,643000,M,3,S,120.87,0
3097,FAST,Fastenal Co,2138,942000,M,2,B,49.69,0
3098,FB,Facebook,1239,411000,M,1,S,133.46,0
3099,FISV,Fiserv Inc,1140,536000,M,1,B,105.48,0
3100,FOX,21st Century Fox Class B,1241,461000,M,1,S,28.03,100
3101,FOXA,21st Century Fox Class A,3142,726000,M,3,B,31.73,0
3102,GILD,Gilead Sciences Inc,2243,899000,M,2,S,72.58,0
3103,GOOG,Alphabet Class C,2244,697000,M,2,S,795.74,0
3104,GOOGL,Alphabet Class A,1145,249000,M,1,B,815.1,0
3105,HSIC,Henry Schein Inc,1146,712000,M,1,B,159.77,0
3106,ILMN,Illumina Inc,1247,671000,M,1,S,164.06,0
3107,INCY,Incyte Corp,3148,580000,M,3,B,129.57,0
3108,INTC,Intel Corp,2149,281000,M,2,B,36.12,0
3109,INTU,Intuit Inc,2150,432000,M,2,B,117.63,100
3110,ISRG,Intuitive Surgical Inc,1151,731000,M,1,B,697.16,0
3111,AAL,American Airlines Group Inc,3201,717000,M,3,S,44.41,0
3112,AAPL,Apple Inc,3202,139000,M,3,S,128.96,0
3113,ADBE,Adobe Systems Inc,2103,347000,M,2,B,113.5,0
3114,ADI,Analog Devices Inc,2204,655000,M,2,S,76.46,0
3115,ADP,Automatic Data Processing Inc,2105,622000,M,2,B,95.37,0
3116,ADSK,Autodesk Inc,2206,258000,M,2,S,81.45,0
3117,AKAM,Akamai Technologies Inc,1207,966000,M,1,S,68.98,0
3118,ALXN,Alexion Pharmaceuticals Inc,3108,372000,M,3,B,141.35,100
3119,AMAT,Applied Materials Inc,2109,603000,M,2,B,35.1,100
3120,AMGN,Amgen Inc,3110,789000,M,3,B,159.62,0
3121,AMZN,Amazon.com Inc,1211,524000,M,1,S,832.48,50
3122,ATVI,Activision Blizzard Inc,2212,194000,M,2,S,40.57,100
3123,AVGO,Broadcom Ltd,3213,600000,M,3,S,203.92,0
3124,BBBY,Bed Bath & Beyond Inc,1114,256000,M,1,B,41.89,0
3125,BIDU,Baidu Inc,1215,559000,M,1,S,173.99,0
3126,BIIB,Biogen Inc,3116,651000,M,3,B,282.04,0
3127,BMRN,Biomarin Pharmaceutical Inc,1217,535000,M,1,S,89.09,50
3128,CA,CA Inc,2118,995000,M,2,B,31.15,0
3129,CELG,Celgene Corp,1119,648000,M,1,B,117.34,0
3130,CERN,Cerner Corp,2220,654000,M,2,S,54.12,0
3131,CHKP,Check Point Software Technologies Ltd,2221,309000,M,2,S,98.32,50
3132,CHTR,Charter Communications Inc,3122,871000,M,3,B,317.05,0
3133,CMCSA,Comcast Corp,2223,975000,M,2,S,79.11,0
3134,COST,Costco Wholesale Corp,2124,491000,M,2,B,161.87,100
3135,CSCO,Cisco Systems Inc,3125,296000,M,3,B,34.28,0
3136,CSX,CSX Corp,3226,875000,M,3,S,47.54,0
3137,CTRP,Ctrip.Com International Ltd,2127,249000,M,2,B,43.09,0
3138,CTSH,Cognizant Technology Solutions Corp,2128,948000,M,2,B,52.78,0
3139,CTXS,Citrix Systems Inc,2229,994000,M,2,S,71.54,0
3140,DISCA,Discovery Communications Inc,3230,262000,M,3,S,28.16,0
3141,DISCK,Discovery Communications Inc,1131,939000,M,1,B,27.02,0
3142,DISH,DISH Network Corp,1132,562000,M,1,B,61.35,50
3143,DLTR,Dollar Tree Inc,1233,842000,M,1,S,71.89,0
3144,EA,Electronic Arts,3134,139000,M,3,B,83.26,50
3145,EBAY,eBay Inc,3235,571000,M,3,S,28.34,0
3146,ESRX,Express Scripts Holding Co,2236,110000,M,2,S,69.28,100
3147,EXPE,Expedia Inc,3237,893000,M,3,S,120.94,100
3148,FAST,Fastenal Co,1138,273000,M,1,B,49.7,100
3149,FB,Facebook,3139,257000,M,3,B,133.43,0
3150,FISV,Fiserv Inc,1140,734000,M,1,B,105.53,100
3151,FOX,21st Century Fox Class B,2141,105000,M,2,B,24.56,0
3152,FOXA,21st Century Fox Class A,3242,921000,M,3,S,31.73,0
3153,GILD,Gilead Sciences Inc,3243,318000,M,3,S,72.72,0
3154,GOOG,Alphabet Class C,1244,863000,M,1,S,795.91,0
3155,GOOGL,Alphabet Class A,2245,995000,M,2,S,815.21,0
3156,HSIC,Henry Schein Inc,3246,839000,M,3,S,159.97,0
3157,ILMN,Illumina Inc,2147,634000,M,2,B,161.83,0
3158,INCY,Incyte Corp,2148,472000,M,2,B,124.59,100
3159,INTC,Intel Corp,2149,833000,M,2,B,36.13,0
3160,INTU,Intuit Inc,1150,810000,M,1,B,124.67,0
3161,ISRG,Intuitive Surgical Inc,2151,537000,M,2,B,697.21,0
3162,AAL,American Airlines Group Inc,2101,974000,M,2,B,44.35,0
3163,AAPL,Apple Inc,2202,820000,M,2,S,129.01,50
3164,ADBE,Adobe Systems Inc,3103,279000,M,3,B,113.49,50
3165,ADI,Analog Devices Inc,3104,724000,M,3,B,76.42,0
3166,ADP,Automatic Data Processing Inc,1205,221000,M,1,S,95.38,0
3167,ADSK,Autodesk Inc,2206,154000,M,2,S,81.37,0
3168,AKAM,Akamai Technologies Inc,2107,357000,M,2,B,68.82,100
3169,ALXN,Alexion Pharmaceuticals Inc,1108,540000,M,1,B,141.36,0
3170,AMAT,Applied Materials Inc,2209,568000,M,2,S,28.25,0
3171,AMGN,Amgen Inc,2210,497000,M,2,S,159.64,0
3172,AMZN,Amazon.com Inc,3211,349000,M,3,S,829.45,0
3173,ATVI,Activision Blizzard Inc,3212,717000,M,3,S,31.6,0
3174,AVGO,Broadcom Ltd,3113,343000,M,3,B,203.74,0
3175,BBBY,Bed Bath & Beyond Inc,2214,105000,M,2,S,39.93,50
3176,BIDU,Baidu Inc,1115,568000,M,1,B,173.95,0
3177,BIIB,Biogen Inc,3216,184000,M,3,S,282.16,0
3178,BMRN,Biomarin Pharmaceutical Inc,1217,789000,M,1,S,88.97,50
3179,CA,CA Inc,1118,666000,M,1,B,31.2,0
3180,CELG,Celgene Corp,1219,505000,M,1,S,117.56,100
3181,CERN,Cerner Corp,3120,749000,M,3,B,53.92,50
3182,CHKP,Check Point Software Technologies Ltd,1221,886000,M,1,S,99.78,0
3183,CHTR,Charter Communications Inc,3122,649000,M,3,B,327.02,0
3184,CMCSA,Comcast Corp,3123,866000,M,3,B,75.94,100
3185,COST,Costco Wholesale Corp,1224,292000,M,1,S,168.91,50
3186,CSCO,Cisco Systems Inc,3125,942000,M,3,B,30.77,0
3187,CSX,CSX Corp,1126,383000,M,1,B,47.36,0
3188,CTRP,Ctrip.Com International Ltd,2227,537000,M,2,S,43.14,0
3189,CTSH,Cognizant Technology Solutions Corp,2128,584000,M,2,B,52.74,0
3190,CTXS,Citrix Systems Inc,3229,117000,M,3,S,71.5,0
3191,DISCA,Discovery Communications Inc,3130,139000,M,3,B,28.01,0
3192,DISCK,Discovery Communications Inc,2131,213000,M,2,B,27.52,0
3193,DISH,DISH Network Corp,1132,633000,M,1,B,66.35,50
3194,DLTR,Dollar Tree Inc,1233,567000,M,1,S,76.5,0
3195,EA,Electronic Arts,3134,561000,M,3,B,84.76,0
3196,EBAY,eBay Inc,1235,478000,M,1,S,32.23,0
3197,ESRX,Express Scripts Holding Co,2236,725000,M,2,S,71.14,0
3198,EXPE,Expedia Inc,1137,644000,M,1,B,114.92,0
3199,FAST,Fastenal Co,1238,591000,M,1,S,55.9,0
3200,FB,Facebook,1139,672000,M,1,B,133.4,0
3201,FISV,Fiserv Inc,1140,673000,M,1,B,99.56,0
3202,FOX,21st Century Fox Class B,1241,908000,M,1,S,31.66,0
3203,FOXA,21st Century Fox Class A,3142,793000,M,3,B,31.71,50
3204,GILD,Gilead Sciences Inc,3143,606000,M,3,B,72.57,0
3205,GOOG,Alphabet Class C,1144,681000,M,1,B,795.7,0
3206,GOOGL,Alphabet Class A,2245,321000,M,2,S,815.18,0
3207,HSIC,Henry Schein Inc,3246,896000,M,3,S,159.85,100
3208,ILMN,Illumina Inc,2147,305000,M,2,B,161.85,100
3209,INCY,Incyte Corp,2248,896000,M,2,S,134.69,0
3210,INTC,Intel Corp,3249,399000,M,3,S,36.18,0
3211,INTU,Intuit Inc,1250,662000,M,1,S,117.86,50
3212,ISRG,Intuitive Surgical Inc,3151,635000,M,3,B,697.18,0
3213,AAL,American Airlines Group Inc,1201,352000,M,1,S,44.48,100
3214,AAPL,Apple Inc,1202,504000,M,1,S,124.98,0
3215,ADBE,Adobe Systems Inc,2103,296000,M,2,B,110.02,0
3216,ADI,Analog Devices Inc,3104,690000,M,3,B,76.43,0
3217,ADP,Automatic Data Processing Inc,2105,406000,M,2,B,95.38,100
3218,ADSK,Autodesk Inc,3106,739000,M,3,B,81.34,0
3219,AKAM,Akamai Technologies Inc,1207,169000,M,1,S,74.93,0
3220,ALXN,Alexion Pharmaceuticals Inc,2208,877000,M,2,S,132.38,0
3221,AMAT,Applied Materials Inc,3109,128000,M,3,B,35.1,100
3222,AMGN,Amgen Inc,2110,520000,M,2,B,159.6,0
3223,AMZN,Amazon.com Inc,3111,228000,M,3,B,832.4,0
3224,ATVI,Activision Blizzard Inc,2212,626000,M,2,S,40.49,0
3225,AVGO,Broadcom Ltd,1213,915000,M,1,S,203.9,0
3226,BBBY,Bed Bath & Beyond Inc,3114,352000,M,3,B,40.81,0
3227,BIDU,Baidu Inc,3215,139000,M,3,S,173.98,50
3228,BIIB,Biogen Inc,2116,963000,M,2,B,282.06,0
3229,BMRN,Biomarin Pharmaceutical Inc,3117,341000,M,3,B,88.91,50
3230,CA,CA Inc,2118,520000,M,2,B,31.21,100
3231,CELG,Celgene Corp,3219,789000,M,3,S,121.54,0
3232,CERN,Cerner Corp,1120,118000,M,1,B,57.95,0
3233,CHKP,Check Point Software Technologies Ltd,2121,379000,M,2,B,98.21,0
3234,CHTR,Charter Communications Inc,3122,321000,M,3,B,326.99,0
3235,CMCSA,Comcast Corp,3223,950000,M,3,S,81.99,0
3236,COST,Costco Wholesale Corp,3124,483000,M,3,B,165.41,0
3237,CSCO,Cisco Systems Inc,3125,785000,M,3,B,30.76,100
3238,CSX,CSX Corp,1226,698000,M,1,S,47.48,0
3239,CTRP,Ctrip.Com International Ltd,2127,287000,M,2,B,43.14,0
3240,CTSH,Cognizant Technology Solutions Corp,3228,118000,M,3,S,52.87,0
3241,CTXS,Citrix Systems Inc,3229,770000,M,3,S,71.56,0
3242,DISCA,Discovery Communications Inc,2230,668000,M,2,S,28.12,50
3243,DISCK,Discovery Communications Inc,2131,299000,M,2,B,27.49,0
3244,DISH,DISH Network Corp,2132,109000,M,2,B,66.37,0
3245,DLTR,Dollar Tree Inc,1133,673000,M,1,B,76.33,0
3246,EA,Electronic Arts,1134,419000,M,1,B,83.31,0
3247,EBAY,eBay Inc,2135,980000,M,2,B,32.18,0
3248,ESRX,Express Scripts Holding Co,2236,700000,M,2,S,69.02,100
3249,EXPE,Expedia Inc,3237,250000,M,3,S,121.09,0
3250,FAST,Fastenal Co,1238,207000,M,1,S,49.81,0
3251,FB,Facebook,3239,549000,M,3,S,133.49,0
3252,FISV,Fiserv Inc,3140,344000,M,3,B,105.52,0
3253,FOX,21st Century Fox Class B,3141,553000,M,3,B,31.48,0
3254,FOXA,21st Century Fox Class A,3242,533000,M,3,S,27.85,0
3255,GILD,Gilead Sciences Inc,3243,858000,M,3,S,72.73,0
3256,GOOG,Alphabet Class C,3244,550000,M,3,S,795.84,0
3257,GOOGL,Alphabet Class A,1245,814000,M,1,S,815.28,0
3258,HSIC,Henry Schein Inc,2246,618000,M,2,S,160.8,0
3259,ILMN,Illumina Inc,2147,453000,M,2,B,163.87,100
3260,INCY,Incyte Corp,1248,672000,M,1,S,124.58,100
3261,INTC,Intel Corp,1149,731000,M,1,B,36.15,0
3262,INTU,Intuit Inc,3150,517000,M,3,B,121.18,0
3263,ISRG,Intuitive Surgical Inc,2251,408000,M,2,S,697.25,0
3264,AAL,American Airlines Group Inc,1201,621000,M,1,S,37.54,0
3265,AAPL,Apple Inc,3102,899000,M,3,B,128.97,0
3266,ADBE,Adobe Systems Inc,3203,441000,M,3,S,113.69,0
3267,ADI,Analog Devices Inc,1104,960000,M,1,B,76.45,0
3268,ADP,Automatic Data Processing Inc,2105,855000,M,2,B,104.41,0
3269,ADSK,Autodesk Inc,1106,622000,M,1,B,81.34,0
3270,AKAM,Akamai Technologies Inc,2107,570000,M,2,B,68.85,100
3271,ALXN,Alexion Pharmaceuticals Inc,1108,781000,M,1,B,132.32,0
3272,AMAT,Applied Materials Inc,1209,118000,M,1,S,28.12,0
3273,AMGN,Amgen Inc,2210,982000,M,2,S,159.61,100
3274,AMZN,Amazon.com Inc,1111,490000,M,1,B,832.38,0
3275,ATVI,Activision Blizzard Inc,1112,593000,M,1,B,40.44,50
3276,AVGO,Broadcom Ltd,2213,394000,M,2,S,203.9,0
3277,BBBY,Bed Bath & Beyond Inc,3214,662000,M,3,S,39.92,0
3278,BIDU,Baidu Inc,3115,773000,M,3,B,172.91,0
3279,BIIB,Biogen Inc,1116,583000,M,1,B,282.1,0
3280,BMRN,Biomarin Pharmaceutical Inc,3117,481000,M,3,B,88.88,0
3281,CA,CA Inc,3118,771000,M,3,B,38.23,0
3282,CELG,Celgene Corp,1219,301000,M,1,S,117.47,0
3283,CERN,Cerner Corp,2220,230000,M,2,S,54.04,0
3284,CHKP,Check Point Software Technologies Ltd,1121,203000,M,1,B,98.22,50
3285,CHTR,Charter Communications Inc,1122,479000,M,1,B,326.95,0
3286,CMCSA,Comcast Corp,3223,514000,M,3,S,76.08,0
3287,COST,Costco Wholesale Corp,1224,383000,M,1,S,161.88,0
3288,CSCO,Cisco Systems Inc,1225,678000,M,1,S,37.87,100
3289,CSX,CSX Corp,1226,383000,M,1,S,47.6,50
3290,CTRP,Ctrip.Com International Ltd,1127,599000,M,1,B,43.17,0
3291,CTSH,Cognizant Technology Solutions Corp,2128,169000,M,2,B,52.76,0
3292,CTXS,Citrix Systems Inc,3129,879000,M,3,B,71.37,0
3293,DISCA,Discovery Communications Inc,1130,819000,M,1,B,32.47,0
3294,DISCK,Discovery Communications Inc,1131,779000,M,1,B,27.48,0
3295,DISH,DISH Network Corp,2132,671000,M,2,B,61.42,50
3296,DLTR,Dollar Tree Inc,3233,419000,M,3,S,76.42,0
3297,EA,Electronic Arts,3134,221000,M,3,B,83.27,0
3298,EBAY,eBay Inc,2135,682000,M,2,B,32.19,0
3299,ESRX,Express Scripts Holding Co,2236,696000,M,2,S,71.1,0
3300,EXPE,Expedia Inc,3237,558000,M,3,S,121.1,0
3301,FAST,Fastenal Co,2238,229000,M,2,S,49.89,50
3302,FB,Facebook,2139,477000,M,2,B,133.44,0
3303,FISV,Fiserv Inc,3240,562000,M,3,S,105.56,0
3304,FOX,21st Century Fox Class B,1141,796000,M,1,B,31.46,100
3305,FOXA,21st Century Fox Class A,1142,850000,M,1,B,31.7,0
3306,GILD,Gilead Sciences Inc,1243,158000,M,1,S,72.76,0
3307,GOOG,Alphabet Class C,3244,618000,M,3,S,795.69,0
3308,GOOGL,Alphabet Class A,2145,458000,M,2,B,815.08,0
3309,HSIC,Henry Schein Inc,1246,387000,M,1,S,159.75,0
3310,ILMN,Illumina Inc,3147,656000,M,3,B,163.86,0
3311,INCY,Incyte Corp,2148,538000,M,2,B,134.57,0
3312,INTC,Intel Corp,1149,958000,M,1,B,36.14,0
3313,INTU,Intuit Inc,3150,361000,M,3,B,117.66,50
3314,ISRG,Intuitive Surgical Inc,3151,735000,M,3,B,697.17,0
3315,AAL,American Airlines Group Inc,2201,354000,M,2,S,44.43,50
3316,AAPL,Apple Inc,1202,982000,M,1,S,129.13,0
3317,ADBE,Adobe Systems Inc,3203,436000,M,3,S,113.72,0
3318,ADI,Analog Devices Inc,3204,875000,M,3,S,76.53,0
3319,ADP,Automatic Data Processing Inc,1205,616000,M,1,S,95.44,0
3320,ADSK,Autodesk Inc,2206,367000,M,2,S,81.38,50
3321,AKAM,Akamai Technologies Inc,1107,952000,M,1,B,74.9,0
3322,ALXN,Alexion Pharmaceuticals Inc,3108,301000,M,3,B,132.37,0
3323,AMAT,Applied Materials Inc,1209,310000,M,1,S,35.13,50
3324,AMGN,Amgen Inc,2210,392000,M,2,S,160.73,100
3325,AMZN,Amazon.com Inc,2111,195000,M,2,B,832.4,100
3326,ATVI,Activision Blizzard Inc,1212,240000,M,1,S,35.97,0
3327,AVGO,Broadcom Ltd,2113,414000,M,2,B,203.74,0
3328,BBBY,Bed Bath & Beyond Inc,3214,419000,M,3,S,39.83,0
3329,BIDU,Baidu Inc,3215,705000,M,3,S,173.97,50
3330,BIIB,Biogen Inc,2216,496000,M,2,S,282.21,0
3331,BMRN,Biomarin Pharmaceutical Inc,2117,195000,M,2,B,88.92,0
3332,CA,CA Inc,3118,746000,M,3,B,31.26,0
3333,CELG,Celgene Corp,2119,306000,M,2,B,117.33,50
3334,CERN,Cerner Corp,3120,124000,M,3,B,53.88,0
3335,CHKP,Check Point Software Technologies Ltd,1221,214000,M,1,S,99.89,0
3336,CHTR,Charter Communications Inc,1122,846000,M,1,B,326.95,100
3337,CMCSA,Comcast Corp,2123,763000,M,2,B,75.87,50
3338,COST,Costco Wholesale Corp,3124,1000000,M,3,B,161.89,0
3339,CSCO,Cisco Systems Inc,1225,690000,M,1,S,37.8,0
3340,CSX,CSX Corp,1126,702000,M,1,B,42.98,0
3341,CTRP,Ctrip.Com International Ltd,1227,598000,M,1,S,43.28,0
3342,CTSH,Cognizant Technology Solutions Corp,1128,886000,M,1,B,52.76,0
3343,CTXS,Citrix Systems Inc,3229,758000,M,3,S,71.36,100
3344,DISCA,Discovery Communications Inc,3130,215000,M,3,B,27.99,0
3345,DISCK,Discovery Communications Inc,3131,218000,M,3,B,27.46,0
3346,DISH,DISH Network Corp,3232,676000,M,3,S,66.57,0
3347,DLTR,Dollar Tree Inc,2133,948000,M,2,B,76.31,0
3348,EA,Electronic Arts,2134,745000,M,2,B,83.32,50
3349,EBAY,eBay Inc,2235,800000,M,2,S,32.15,0
3350,ESRX,Express Scripts Holding Co,3236,396000,M,3,S,69.08,0
3351,EXPE,Expedia Inc,2237,477000,M,2,S,120.97,0
3352,FAST,Fastenal Co,3238,928000,M,3,S,52.84,0
3353,FB,Facebook,2239,483000,M,2,S,133.49,0
3354,FISV,Fiserv Inc,2140,645000,M,2,B,105.5,0
3355,FOX,21st Century Fox Class B,2241,969000,M,2,S,24.66,100
3356,FOXA,21st Century Fox Class A,1242,320000,M,1,S,31.7,0
3357,GILD,Gilead Sciences Inc,2143,277000,M,2,B,72.55,0
3358,GOOG,Alphabet Class C,3244,241000,M,3,S,795.86,100
3359,GOOGL,Alphabet Class A,1245,367000,M,1,S,815.12,50
3360,HSIC,Henry Schein Inc,2146,682000,M,2,B,159.76,100
3361,ILMN,Illumina Inc,2147,541000,M,2,B,161.88,0
3362,INCY,Incyte Corp,1248,325000,M,1,S,124.75,0
3363,INTC,Intel Corp,1149,955000,M,1,B,36.13,0
3364,INTU,Intuit Inc,2150,432000,M,2,B,121.16,0
3365,ISRG,Intuitive Surgical Inc,2251,849000,M,2,S,697.24,0
3366,AAL,American Airlines Group Inc,2201,668000,M,2,S,41.02,0
3367,AAPL,Apple Inc,3102,667000,M,3,B,129.04,0
3368,ADBE,Adobe Systems Inc,3103,437000,M,3,B,113.52,100
3369,ADI,Analog Devices Inc,2204,710000,M,2,S,76.48,100
3370,ADP,Automatic Data Processing Inc,3105,251000,M,3,B,95.35,0
3371,ADSK,Autodesk Inc,1106,246000,M,1,B,81.38,50
3372,AKAM,Akamai Technologies Inc,1207,926000,M,1,S,68.87,0
3373,ALXN,Alexion Pharmaceuticals Inc,3108,366000,M,3,B,132.36,100
3374,AMAT,Applied Materials Inc,1109,928000,M,1,B,31.64,0
3375,AMGN,Amgen Inc,1210,644000,M,1,S,160.73,50
3376,AMZN,Amazon.com Inc,2111,565000,M,2,B,826.43,100
3377,ATVI,Activision Blizzard Inc,3212,879000,M,3,S,40.46,50
3378,AVGO,Broadcom Ltd,1113,570000,M,1,B,203.73,0
3379,BBBY,Bed Bath & Beyond Inc,1114,894000,M,1,B,39.74,0
3380,BIDU,Baidu Inc,2215,645000,M,2,S,173.05,0
3381,BIIB,Biogen Inc,2216,103000,M,2,S,282.05,0
3382,BMRN,Biomarin Pharmaceutical Inc,3117,805000,M,3,B,88.92,0
3383,CA,CA Inc,2118,424000,M,2,B,31.23,0
3384,CELG,Celgene Corp,1219,803000,M,1,S,119.41,0
3385,CERN,Cerner Corp,1120,357000,M,1,B,53.88,0
3386,CHKP,Check Point Software Technologies Ltd,2121,245000,M,2,B,98.19,0
3387,CHTR,Charter Communications Inc,3122,111000,M,3,B,317.0,100
3388,CMCSA,Comcast Corp,2223,967000,M,2,S,78.93,0
3389,COST,Costco Wholesale Corp,1224,293000,M,1,S,161.95,0
3390,CSCO,Cisco Systems Inc,3225,108000,M,3,S,30.92,0
3391,CSX,CSX Corp,1126,523000,M,1,B,47.52,0
3392,CTRP,Ctrip.Com International Ltd,3227,326000,M,3,S,43.17,50
3393,CTSH,Cognizant Technology Solutions Corp,3128,210000,M,3,B,52.76,50
3394,CTXS,Citrix Systems Inc,2129,104000,M,2,B,64.37,0
3395,DISCA,Discovery Communications Inc,3230,419000,M,3,S,28.15,100
3396,DISCK,Discovery Communications Inc,3131,804000,M,3,B,27.49,0
3397,DISH,DISH Network Corp,2232,351000,M,2,S,61.6,0
3398,DLTR,Dollar Tree Inc,2133,467000,M,2,B,76.31,0
3399,EA,Electronic Arts,1234,729000,M,1,S,85.0,0
3400,EBAY,eBay Inc,2235,429000,M,2,S,32.33,100
3401,ESRX,Express Scripts Holding Co,1236,863000,M,1,S,69.11,0
3402,EXPE,Expedia Inc,1137,980000,M,1,B,121.01,0
3403,FAST,Fastenal Co,2138,271000,M,2,B,49.74,100
3404,FB,Facebook,1139,827000,M,1,B,133.42,0
3405,FISV,Fiserv Inc,2240,630000,M,2,S,105.59,50
3406,FOX,21st Century Fox Class B,1141,419000,M,1,B,24.53,100
3407,FOXA,21st Century Fox Class A,1142,671000,M,1,B,31.68,0
3408,GILD,Gilead Sciences Inc,2243,858000,M,2,S,72.64,0
3409,GOOG,Alphabet Class C,3144,825000,M,3,B,789.62,0
3410,GOOGL,Alphabet Class A,3145,691000,M,3,B,815.59,0
3411,HSIC,Henry Schein Inc,1146,883000,M,1,B,160.81,0
3412,ILMN,Illumina Inc,2147,783000,M,2,B,161.85,50
3413,INCY,Incyte Corp,2148,962000,M,2,B,124.57,100
3414,INTC,Intel Corp,3149,426000,M,3,B,36.18,0
3415,INTU,Intuit Inc,3250,986000,M,3,S,117.75,0
3416,ISRG,Intuitive Surgical Inc,3151,857000,M,3,B,697.18,0
3417,AAL,American Airlines Group Inc,1101,796000,M,1,B,44.33,0
3418,AAPL,Apple Inc,1202,200000,M,1,S,129.22,50
3419,ADBE,Adobe Systems Inc,1203,127000,M,1,S,106.68,50
3420,ADI,Analog Devices Inc,2204,695000,M,2,S,73.44,0
3421,ADP,Automatic Data Processing Inc,3105,527000,M,3,B,95.4,0
3422,ADSK,Autodesk Inc,3106,851000,M,3,B,81.38,0
3423,AKAM,Akamai Technologies Inc,3207,396000,M,3,S,68.93,50
3424,ALXN,Alexion Pharmaceuticals Inc,3108,743000,M,3,B,141.37,0
3425,AMAT,Applied Materials Inc,3209,659000,M,3,S,35.21,0
3426,AMGN,Amgen Inc,2110,491000,M,2,B,160.12,0
3427,AMZN,Amazon.com Inc,2211,143000,M,2,S,826.5,0
3428,ATVI,Activision Blizzard Inc,3212,703000,M,3,S,35.98,0
3429,AVGO,Broadcom Ltd,1213,182000,M,1,S,203.8,100
3430,BBBY,Bed Bath & Beyond Inc,2114,429000,M,2,B,39.71,0
3431,BIDU,Baidu Inc,1215,373000,M,1,S,174.01,0
3432,BIIB,Biogen Inc,2116,219000,M,2,B,282.08,0
3433,BMRN,Biomarin Pharmaceutical Inc,3217,977000,M,3,S,89.04,0
3434,CA,CA Inc,3118,307000,M,3,B,31.19,100
3435,CELG,Celgene Corp,3119,614000,M,3,B,117.3,0
3436,CERN,Cerner Corp,3220,317000,M,3,S,54.05,100
3437,CHKP,Check Point Software Technologies Ltd,1221,707000,M,1,S,98.26,100
3438,CHTR,Charter Communications Inc,2122,658000,M,2,B,317.04,0
3439,CMCSA,Comcast Corp,2123,497000,M,2,B,75.84,0
3440,COST,Costco Wholesale Corp,3224,822000,M,3,S,161.96,0
3441,CSCO,Cisco Systems Inc,1125,566000,M,1,B,30.81,0
3442,CSX,CSX Corp,1226,728000,M,1,S,47.64,0
